hy,nd_id,fl_id,value
2474,2,17,27.08
2474,3,17,27.08
2475,1,17,37.92
2475,2,17,29.47
2475,3,17,29.99
2476,1,17,48.49
2476,2,17,42.23
2476,3,17,42.23
2477,1,17,54.97
2477,2,17,51.41
2477,3,17,51.41
2478,1,17,60.09
2478,2,17,53.84
2478,3,17,54.96
2479,1,17,56.73
2479,2,17,41.54
2479,3,17,55.0
2480,1,17,53.45
2480,2,17,37.9
2480,3,17,52.99
2481,1,17,50.53
2481,2,17,32.57
2481,3,17,51.49
2482,1,17,47.32
2482,2,17,28.2
2482,3,17,46.84
2483,1,17,46.49
2483,2,17,26.01
2483,3,17,45.0
2484,1,17,45.24
2484,2,17,25.13
2484,3,17,44.01
2485,1,17,43.19
2485,2,17,25.08
2485,3,17,43.69
2486,1,17,42.93
2486,2,17,23.5
2486,3,17,42.76
2487,1,17,42.93
2487,2,17,26.32
2487,3,17,41.7
2488,1,17,45.73
2488,2,17,30.05
2488,3,17,43.0
2489,1,17,48.5
2489,2,17,39.18
2489,3,17,47.5
2490,1,17,51.86
2490,2,17,40.95
2490,3,17,50.48
2491,1,17,53.51
2491,2,17,33.42
2491,3,17,55.0
2492,1,17,52.27
2492,2,17,27.59
2492,3,17,50.94
2493,1,17,45.85
2493,2,17,24.26
2493,3,17,45.7
2494,1,17,38.34
2494,2,17,23.05
2494,3,17,42.53
2495,1,17,33.5
2495,2,17,24.07
2495,3,17,37.69
2496,1,17,30.32
2496,2,17,23.63
2496,3,17,34.2
2497,1,17,25.58
2497,2,17,24.06
2497,3,17,30.45
2498,1,17,25.11
2498,2,17,24.7
2498,3,17,24.7
2499,1,17,29.99
2499,2,17,25.74
2499,3,17,34.11
2500,1,17,39.96
2500,2,17,38.15
2500,3,17,41.36
2501,1,17,49.67
2501,2,17,44.97
2501,3,17,48.1
2502,1,17,53.16
2502,2,17,41.93
2502,3,17,51.76
2503,1,17,52.62
2503,2,17,33.52
2503,3,17,52.9
2504,1,17,50.67
2504,2,17,26.5
2504,3,17,51.89
2505,1,17,50.3
2505,2,17,23.54
2505,3,17,52.55
2506,1,17,46.01
2506,2,17,20.09
2506,3,17,49.16
2507,1,17,45.01
2507,2,17,14.04
2507,3,17,49.9
2508,1,17,43.95
2508,2,17,12.3
2508,3,17,50.03
2509,1,17,43.87
2509,2,17,13.73
2509,3,17,48.84
2510,1,17,44.07
2510,2,17,13.13
2510,3,17,47.78
2511,1,17,44.07
2511,2,17,19.92
2511,3,17,48.1
2512,1,17,45.32
2512,2,17,26.46
2512,3,17,52.48
2513,1,17,48.93
2513,2,17,35.78
2513,3,17,52.22
2514,1,17,49.9
2514,2,17,41.59
2514,3,17,50.4
2515,1,17,51.36
2515,2,17,37.96
2515,3,17,47.33
2516,1,17,49.55
2516,2,17,32.61
2516,3,17,50.53
2517,1,17,42.52
2517,2,17,25.62
2517,3,17,49.69
2518,1,17,34.61
2518,2,17,25.31
2518,3,17,43.7
2519,1,17,29.63
2519,2,17,25.08
2519,3,17,43.88
2520,1,17,27.03
2520,2,17,25.0
2520,3,17,41.49
2521,1,17,25.35
2521,2,17,24.99
2521,3,17,28.94
2522,1,17,24.58
2522,2,17,25.07
2522,3,17,25.07
2523,1,17,29.13
2523,2,17,29.79
2523,3,17,33.64
2524,1,17,42.05
2524,2,17,43.13
2524,3,17,45.54
2525,1,17,49.63
2525,2,17,50.03
2525,3,17,50.03
2526,1,17,50.54
2526,2,17,52.0
2526,3,17,52.0
2527,1,17,48.0
2527,2,17,39.9
2527,3,17,55.37
2528,1,17,48.16
2528,2,17,30.61
2528,3,17,51.05
2529,1,17,49.59
2529,2,17,29.29
2529,3,17,52.75
2530,1,17,45.99
2530,2,17,26.94
2530,3,17,50.0
2531,1,17,45.98
2531,2,17,25.51
2531,3,17,50.0
2532,1,17,45.91
2532,2,17,25.33
2532,3,17,50.06
2533,1,17,45.03
2533,2,17,27.63
2533,3,17,47.19
2534,1,17,45.16
2534,2,17,30.04
2534,3,17,45.25
2535,1,17,43.39
2535,2,17,35.04
2535,3,17,41.42
2536,1,17,45.04
2536,2,17,41.56
2536,3,17,44.78
2537,1,17,47.92
2537,2,17,47.23
2537,3,17,47.23
2538,1,17,48.5
2538,2,17,49.49
2538,3,17,49.49
2539,1,17,46.09
2539,2,17,45.1
2539,3,17,45.1
2540,1,17,45.94
2540,2,17,39.37
2540,3,17,44.92
2541,1,17,42.12
2541,2,17,29.59
2541,3,17,44.94
2542,1,17,44.35
2542,2,17,29.22
2542,3,17,42.95
2543,1,17,40.93
2543,2,17,29.43
2543,3,17,38.68
2544,1,17,37.67
2544,2,17,29.02
2544,3,17,30.44
2545,1,17,28.03
2545,2,17,27.8
2545,3,17,27.8
2546,1,17,27.01
2546,2,17,27.72
2546,3,17,27.72
2547,1,17,32.55
2547,2,17,30.03
2547,3,17,30.03
2548,1,17,45.58
2548,2,17,43.23
2548,3,17,43.23
2549,1,17,52.05
2549,2,17,50.0
2549,3,17,50.0
2550,1,17,54.92
2550,2,17,54.9
2550,3,17,54.9
2551,1,17,53.96
2551,2,17,47.1
2551,3,17,53.61
2552,1,17,51.08
2552,2,17,45.28
2552,3,17,54.33
2553,1,17,53.42
2553,2,17,44.3
2553,3,17,54.48
2554,1,17,50.94
2554,2,17,42.11
2554,3,17,51.5
2555,1,17,50.59
2555,2,17,37.98
2555,3,17,50.0
2556,1,17,49.98
2556,2,17,30.09
2556,3,17,46.81
2557,1,17,48.01
2557,2,17,30.52
2557,3,17,42.99
2558,1,17,47.03
2558,2,17,30.07
2558,3,17,40.16
2559,1,17,45.58
2559,2,17,34.09
2559,3,17,39.24
2560,1,17,45.55
2560,2,17,38.7
2560,3,17,43.88
2561,1,17,45.42
2561,2,17,44.12
2561,3,17,44.12
2562,1,17,45.95
2562,2,17,45.7
2562,3,17,45.7
2563,1,17,45.91
2563,2,17,40.07
2563,3,17,42.91
2564,1,17,45.97
2564,2,17,34.66
2564,3,17,45.43
2565,1,17,43.34
2565,2,17,28.85
2565,3,17,44.77
2566,1,17,34.84
2566,2,17,31.89
2566,3,17,31.89
2567,1,17,28.11
2567,2,17,28.13
2567,3,17,28.13
2568,1,17,27.26
2568,2,17,26.99
2568,3,17,26.99
2569,1,17,25.96
2569,2,17,25.04
2569,3,17,25.04
2570,1,17,25.15
2570,2,17,25.04
2570,3,17,25.04
2571,1,17,26.07
2571,2,17,27.95
2571,3,17,27.95
2572,1,17,27.1
2572,2,17,27.54
2572,3,17,27.54
2573,1,17,26.84
2573,2,17,27.68
2573,3,17,25.97
2574,1,17,28.4
2574,2,17,29.19
2574,3,17,29.19
2575,1,17,26.14
2575,2,17,26.8
2575,3,17,26.8
2576,1,17,24.64
2576,2,17,23.31
2576,3,17,23.31
2577,1,17,21.82
2577,2,17,22.27
2577,3,17,22.27
2578,1,17,19.3
2578,2,17,20.38
2578,3,17,20.38
2579,1,17,16.96
2579,2,17,17.38
2579,3,17,17.38
2580,1,17,13.65
2580,2,17,14.03
2580,3,17,14.03
2581,1,17,13.97
2581,2,17,11.94
2581,3,17,11.94
2582,1,17,15.96
2582,2,17,15.11
2582,3,17,15.11
2583,1,17,22.91
2583,2,17,20.37
2583,3,17,20.35
2584,1,17,29.61
2584,2,17,27.41
2584,3,17,24.22
2585,1,17,33.0
2585,2,17,38.54
2585,3,17,28.06
2586,1,17,35.93
2586,2,17,43.94
2586,3,17,31.76
2587,1,17,36.48
2587,2,17,40.8
2587,3,17,35.13
2588,1,17,33.57
2588,2,17,39.58
2588,3,17,39.58
2589,1,17,28.38
2589,2,17,33.31
2589,3,17,33.31
2590,1,17,25.82
2590,2,17,26.4
2590,3,17,26.4
2591,1,17,24.08
2591,2,17,23.87
2591,3,17,23.87
2592,1,17,20.73
2592,2,17,23.29
2592,3,17,23.29
2593,1,17,22.0
2593,2,17,21.94
2593,3,17,21.94
2594,1,17,21.9
2594,2,17,20.44
2594,3,17,20.44
2595,1,17,20.53
2595,2,17,21.31
2595,3,17,21.31
2596,1,17,19.82
2596,2,17,19.98
2596,3,17,19.98
2597,1,17,18.81
2597,2,17,20.3
2597,3,17,20.3
2598,1,17,18.07
2598,2,17,23.01
2598,3,17,23.01
2599,1,17,14.51
2599,2,17,22.89
2599,3,17,22.89
2600,1,17,10.3
2600,2,17,20.3
2600,3,17,20.3
2601,1,17,9.14
2601,2,17,19.98
2601,3,17,20.02
2602,1,17,8.44
2602,2,17,19.94
2602,3,17,23.36
2603,1,17,6.46
2603,2,17,11.52
2603,3,17,19.75
2604,1,17,3.86
2604,2,17,10.1
2604,3,17,10.1
2605,1,17,1.12
2605,2,17,11.85
2605,3,17,11.85
2606,1,17,5.08
2606,2,17,16.14
2606,3,17,16.14
2607,1,17,15.04
2607,2,17,20.92
2607,3,17,20.92
2608,1,17,22.55
2608,2,17,25.22
2608,3,17,25.22
2609,1,17,28.1
2609,2,17,35.12
2609,3,17,35.12
2610,1,17,32.49
2610,2,17,39.51
2610,3,17,39.51
2611,1,17,33.08
2611,2,17,39.64
2611,3,17,39.64
2612,1,17,32.38
2612,2,17,36.62
2612,3,17,36.62
2613,1,17,27.06
2613,2,17,28.2
2613,3,17,36.15
2614,1,17,24.52
2614,2,17,29.18
2614,3,17,29.18
2615,1,17,23.03
2615,2,17,26.13
2615,3,17,26.13
2616,1,17,21.02
2616,2,17,24.95
2616,3,17,24.95
2617,1,17,20.66
2617,2,17,22.71
2617,3,17,22.71
2618,1,17,22.17
2618,2,17,22.73
2618,3,17,22.73
2619,1,17,28.97
2619,2,17,28.8
2619,3,17,28.8
2620,1,17,43.41
2620,2,17,45.02
2620,3,17,45.02
2621,1,17,49.68
2621,2,17,50.04
2621,3,17,51.58
2622,1,17,52.38
2622,2,17,44.0
2622,3,17,56.11
2623,1,17,51.36
2623,2,17,36.0
2623,3,17,54.14
2624,1,17,51.04
2624,2,17,29.18
2624,3,17,52.0
2625,1,17,50.08
2625,2,17,28.27
2625,3,17,52.02
2626,1,17,47.62
2626,2,17,26.74
2626,3,17,46.29
2627,1,17,46.1
2627,2,17,25.41
2627,3,17,44.45
2628,1,17,44.28
2628,2,17,25.07
2628,3,17,43.9
2629,1,17,43.15
2629,2,17,25.83
2629,3,17,42.01
2630,1,17,42.19
2630,2,17,26.45
2630,3,17,39.25
2631,1,17,39.35
2631,2,17,29.53
2631,3,17,35.26
2632,1,17,40.63
2632,2,17,37.64
2632,3,17,37.64
2633,1,17,44.43
2633,2,17,44.96
2633,3,17,44.96
2634,1,17,47.04
2634,2,17,45.39
2634,3,17,45.39
2635,1,17,45.01
2635,2,17,42.22
2635,3,17,42.22
2636,1,17,43.95
2636,2,17,37.06
2636,3,17,44.21
2637,1,17,41.03
2637,2,17,31.34
2637,3,17,44.2
2638,1,17,33.0
2638,2,17,27.48
2638,3,17,42.9
2639,1,17,31.11
2639,2,17,27.5
2639,3,17,41.0
2640,1,17,28.03
2640,2,17,26.53
2640,3,17,38.5
2641,1,17,26.56
2641,2,17,25.99
2641,3,17,27.95
2642,1,17,27.34
2642,2,17,26.87
2642,3,17,28.17
2643,1,17,31.64
2643,2,17,29.95
2643,3,17,35.3
2644,1,17,42.68
2644,2,17,40.57
2644,3,17,42.7
2645,1,17,46.93
2645,2,17,46.92
2645,3,17,48.21
2646,1,17,52.09
2646,2,17,42.97
2646,3,17,53.98
2647,1,17,50.96
2647,2,17,33.71
2647,3,17,52.81
2648,1,17,47.09
2648,2,17,28.26
2648,3,17,50.13
2649,1,17,46.95
2649,2,17,27.31
2649,3,17,50.25
2650,1,17,44.37
2650,2,17,24.35
2650,3,17,44.94
2651,1,17,42.58
2651,2,17,19.05
2651,3,17,43.37
2652,1,17,42.08
2652,2,17,14.94
2652,3,17,43.73
2653,1,17,39.46
2653,2,17,17.65
2653,3,17,41.16
2654,1,17,39.06
2654,2,17,22.13
2654,3,17,39.26
2655,1,17,37.04
2655,2,17,25.5
2655,3,17,40.5
2656,1,17,39.12
2656,2,17,34.9
2656,3,17,40.79
2657,1,17,42.94
2657,2,17,41.4
2657,3,17,43.3
2658,1,17,42.81
2658,2,17,43.34
2658,3,17,43.34
2659,1,17,41.05
2659,2,17,40.34
2659,3,17,40.99
2660,1,17,41.23
2660,2,17,35.32
2660,3,17,44.83
2661,1,17,38.96
2661,2,17,26.94
2661,3,17,42.26
2662,1,17,36.01
2662,2,17,25.32
2662,3,17,39.36
2663,1,17,30.17
2663,2,17,24.53
2663,3,17,30.07
2664,1,17,27.5
2664,2,17,23.55
2664,3,17,25.52
2665,1,17,25.02
2665,2,17,22.06
2665,3,17,22.06
2666,1,17,25.13
2666,2,17,22.96
2666,3,17,22.96
2667,1,17,29.51
2667,2,17,26.98
2667,3,17,26.98
2668,1,17,41.11
2668,2,17,34.01
2668,3,17,34.01
2669,1,17,47.57
2669,2,17,45.97
2669,3,17,45.97
2670,1,17,50.58
2670,2,17,50.39
2670,3,17,50.39
2671,1,17,48.08
2671,2,17,44.91
2671,3,17,47.05
2672,1,17,44.72
2672,2,17,39.14
2672,3,17,43.94
2673,1,17,44.91
2673,2,17,33.21
2673,3,17,43.75
2674,1,17,42.25
2674,2,17,30.03
2674,3,17,39.91
2675,1,17,41.76
2675,2,17,29.71
2675,3,17,40.09
2676,1,17,40.92
2676,2,17,29.57
2676,3,17,41.0
2677,1,17,38.4
2677,2,17,29.69
2677,3,17,40.51
2678,1,17,37.74
2678,2,17,30.05
2678,3,17,38.03
2679,1,17,38.9
2679,2,17,39.2
2679,3,17,39.2
2680,1,17,43.22
2680,2,17,45.08
2680,3,17,45.08
2681,1,17,47.55
2681,2,17,50.34
2681,3,17,50.34
2682,1,17,47.98
2682,2,17,50.44
2682,3,17,50.44
2683,1,17,46.07
2683,2,17,47.05
2683,3,17,47.05
2684,1,17,42.86
2684,2,17,44.2
2684,3,17,44.2
2685,1,17,40.07
2685,2,17,38.42
2685,3,17,38.42
2686,1,17,35.8
2686,2,17,31.09
2686,3,17,32.29
2687,1,17,32.12
2687,2,17,29.04
2687,3,17,29.04
2688,1,17,28.74
2688,2,17,27.31
2688,3,17,27.31
2689,1,17,27.15
2689,2,17,25.07
2689,3,17,25.07
2690,1,17,27.63
2690,2,17,25.94
2690,3,17,25.94
2691,1,17,31.75
2691,2,17,30.07
2691,3,17,30.07
2692,1,17,40.98
2692,2,17,38.97
2692,3,17,38.97
2693,1,17,47.55
2693,2,17,44.27
2693,3,17,44.27
2694,1,17,50.74
2694,2,17,46.37
2694,3,17,46.37
2695,1,17,43.98
2695,2,17,41.0
2695,3,17,46.01
2696,1,17,41.98
2696,2,17,33.73
2696,3,17,45.65
2697,1,17,42.49
2697,2,17,29.75
2697,3,17,46.02
2698,1,17,41.98
2698,2,17,28.79
2698,3,17,45.9
2699,1,17,41.93
2699,2,17,28.88
2699,3,17,46.08
2700,1,17,41.64
2700,2,17,28.08
2700,3,17,42.8
2701,1,17,38.98
2701,2,17,29.15
2701,3,17,38.6
2702,1,17,37.89
2702,2,17,30.01
2702,3,17,34.98
2703,1,17,38.95
2703,2,17,34.15
2703,3,17,34.15
2704,1,17,43.94
2704,2,17,40.95
2704,3,17,40.95
2705,1,17,49.01
2705,2,17,45.99
2705,3,17,45.99
2706,1,17,48.54
2706,2,17,46.47
2706,3,17,46.47
2707,1,17,47.01
2707,2,17,44.42
2707,3,17,44.42
2708,1,17,42.19
2708,2,17,41.08
2708,3,17,44.01
2709,1,17,38.0
2709,2,17,32.56
2709,3,17,41.88
2710,1,17,30.34
2710,2,17,28.9
2710,3,17,32.86
2711,1,17,29.22
2711,2,17,27.33
2711,3,17,29.31
2712,1,17,28.44
2712,2,17,26.21
2712,3,17,31.87
2713,1,17,26.67
2713,2,17,25.4
2713,3,17,25.4
2714,1,17,27.08
2714,2,17,25.31
2714,3,17,25.31
2715,1,17,30.71
2715,2,17,29.1
2715,3,17,29.1
2716,1,17,39.63
2716,2,17,39.97
2716,3,17,39.97
2717,1,17,45.46
2717,2,17,46.78
2717,3,17,46.78
2718,1,17,45.38
2718,2,17,47.44
2718,3,17,47.44
2719,1,17,40.47
2719,2,17,42.0
2719,3,17,42.0
2720,1,17,39.94
2720,2,17,38.93
2720,3,17,40.46
2721,1,17,39.96
2721,2,17,30.87
2721,3,17,40.82
2722,1,17,39.45
2722,2,17,28.16
2722,3,17,40.81
2723,1,17,39.03
2723,2,17,26.23
2723,3,17,39.05
2724,1,17,36.02
2724,2,17,25.2
2724,3,17,36.08
2725,1,17,30.9
2725,2,17,26.24
2725,3,17,32.2
2726,1,17,29.07
2726,2,17,27.32
2726,3,17,27.51
2727,1,17,31.93
2727,2,17,31.95
2727,3,17,31.95
2728,1,17,37.87
2728,2,17,37.73
2728,3,17,37.73
2729,1,17,40.47
2729,2,17,41.04
2729,3,17,41.04
2730,1,17,42.07
2730,2,17,41.52
2730,3,17,41.52
2731,1,17,40.18
2731,2,17,40.63
2731,3,17,40.63
2732,1,17,37.64
2732,2,17,37.68
2732,3,17,37.68
2733,1,17,30.28
2733,2,17,29.98
2733,3,17,29.98
2734,1,17,29.12
2734,2,17,28.08
2734,3,17,31.82
2735,1,17,25.93
2735,2,17,25.01
2735,3,17,25.01
2736,1,17,24.86
2736,2,17,24.0
2736,3,17,24.0
2737,1,17,24.09
2737,2,17,22.64
2737,3,17,22.64
2738,1,17,23.96
2738,2,17,21.98
2738,3,17,21.98
2739,1,17,24.18
2739,2,17,21.68
2739,3,17,21.68
2740,1,17,25.06
2740,2,17,21.74
2740,3,17,21.74
2741,1,17,26.04
2741,2,17,22.71
2741,3,17,22.71
2742,1,17,29.92
2742,2,17,24.96
2742,3,17,24.96
2743,1,17,30.41
2743,2,17,28.47
2743,3,17,28.47
2744,1,17,30.97
2744,2,17,29.6
2744,3,17,29.6
2745,1,17,30.38
2745,2,17,28.87
2745,3,17,28.87
2746,1,17,30.46
2746,2,17,28.22
2746,3,17,29.69
2747,1,17,28.2
2747,2,17,25.95
2747,3,17,27.78
2748,1,17,26.14
2748,2,17,24.51
2748,3,17,26.02
2749,1,17,27.01
2749,2,17,23.65
2749,3,17,23.65
2750,1,17,27.08
2750,2,17,23.9
2750,3,17,23.9
2751,1,17,30.08
2751,2,17,26.5
2751,3,17,26.5
2752,1,17,32.23
2752,2,17,31.24
2752,3,17,31.24
2753,1,17,35.48
2753,2,17,32.98
2753,3,17,32.98
2754,1,17,36.8
2754,2,17,33.23
2754,3,17,33.23
2755,1,17,35.57
2755,2,17,30.29
2755,3,17,30.29
2756,1,17,33.23
2756,2,17,31.17
2756,3,17,31.17
2757,1,17,29.04
2757,2,17,27.37
2757,3,17,29.8
2758,1,17,25.16
2758,2,17,22.39
2758,3,17,22.39
2759,1,17,22.45
2759,2,17,20.87
2759,3,17,20.87
2760,1,17,21.82
2760,2,17,19.48
2760,3,17,21.28
2761,1,17,18.08
2761,2,17,18.87
2761,3,17,18.87
2762,1,17,17.34
2762,2,17,17.79
2762,3,17,17.79
2763,1,17,17.78
2763,2,17,18.26
2763,3,17,18.26
2764,1,17,17.93
2764,2,17,18.75
2764,3,17,18.75
2765,1,17,19.67
2765,2,17,19.17
2765,3,17,19.17
2766,1,17,23.29
2766,2,17,20.14
2766,3,17,20.14
2767,1,17,24.04
2767,2,17,23.05
2767,3,17,23.05
2768,1,17,23.57
2768,2,17,23.19
2768,3,17,23.19
2769,1,17,24.13
2769,2,17,23.26
2769,3,17,23.26
2770,1,17,23.9
2770,2,17,22.81
2770,3,17,22.81
2771,1,17,20.0
2771,2,17,19.8
2771,3,17,19.8
2772,1,17,16.28
2772,2,17,18.45
2772,3,17,18.45
2773,1,17,16.01
2773,2,17,16.3
2773,3,17,16.3
2774,1,17,18.79
2774,2,17,18.13
2774,3,17,18.13
2775,1,17,24.62
2775,2,17,21.57
2775,3,17,21.57
2776,1,17,27.1
2776,2,17,24.98
2776,3,17,23.35
2777,1,17,31.39
2777,2,17,29.57
2777,3,17,27.84
2778,1,17,32.86
2778,2,17,34.97
2778,3,17,29.77
2779,1,17,32.73
2779,2,17,33.28
2779,3,17,31.9
2780,1,17,31.17
2780,2,17,33.55
2780,3,17,33.55
2781,1,17,26.46
2781,2,17,32.63
2781,3,17,32.63
2782,1,17,25.61
2782,2,17,29.72
2782,3,17,29.72
2783,1,17,23.36
2783,2,17,24.45
2783,3,17,24.45
2784,1,17,18.72
2784,2,17,23.21
2784,3,17,23.21
2785,1,17,16.9
2785,2,17,23.06
2785,3,17,18.62
2786,1,17,16.55
2786,2,17,23.07
2786,3,17,16.73
2787,1,17,22.3
2787,2,17,25.18
2787,3,17,25.18
2788,1,17,32.19
2788,2,17,38.0
2788,3,17,38.0
2789,1,17,40.16
2789,2,17,43.94
2789,3,17,43.94
2790,1,17,44.38
2790,2,17,48.57
2790,3,17,48.57
2791,1,17,42.03
2791,2,17,46.0
2791,3,17,46.0
2792,1,17,42.38
2792,2,17,44.44
2792,3,17,48.28
2793,1,17,40.49
2793,2,17,42.63
2793,3,17,48.43
2794,1,17,40.28
2794,2,17,39.03
2794,3,17,50.35
2795,1,17,40.09
2795,2,17,36.64
2795,3,17,50.1
2796,1,17,37.21
2796,2,17,33.46
2796,3,17,44.19
2797,1,17,34.72
2797,2,17,33.42
2797,3,17,41.49
2798,1,17,32.56
2798,2,17,31.57
2798,3,17,40.41
2799,1,17,34.36
2799,2,17,32.99
2799,3,17,43.18
2800,1,17,38.28
2800,2,17,34.97
2800,3,17,44.97
2801,1,17,42.04
2801,2,17,38.35
2801,3,17,44.11
2802,1,17,41.06
2802,2,17,40.8
2802,3,17,40.8
2803,1,17,39.61
2803,2,17,39.96
2803,3,17,44.56
2804,1,17,36.03
2804,2,17,37.6
2804,3,17,46.11
2805,1,17,31.88
2805,2,17,29.79
2805,3,17,42.02
2806,1,17,32.01
2806,2,17,29.81
2806,3,17,34.93
2807,1,17,28.29
2807,2,17,29.91
2807,3,17,29.91
2808,1,17,26.57
2808,2,17,27.87
2808,3,17,27.87
2809,1,17,25.09
2809,2,17,25.13
2809,3,17,25.13
2810,1,17,25.7
2810,2,17,25.5
2810,3,17,25.5
2811,1,17,30.01
2811,2,17,29.91
2811,3,17,29.91
2812,1,17,41.34
2812,2,17,38.74
2812,3,17,38.74
2813,1,17,49.28
2813,2,17,49.05
2813,3,17,49.05
2814,1,17,53.54
2814,2,17,57.79
2814,3,17,57.79
2815,1,17,51.97
2815,2,17,55.04
2815,3,17,57.61
2816,1,17,51.2
2816,2,17,49.97
2816,3,17,49.97
2817,1,17,47.56
2817,2,17,47.92
2817,3,17,49.62
2818,1,17,43.56
2818,2,17,40.99
2818,3,17,47.44
2819,1,17,43.7
2819,2,17,37.17
2819,3,17,45.05
2820,1,17,42.98
2820,2,17,33.9
2820,3,17,42.04
2821,1,17,40.78
2821,2,17,30.62
2821,3,17,40.57
2822,1,17,39.96
2822,2,17,29.65
2822,3,17,40.0
2823,1,17,38.98
2823,2,17,31.39
2823,3,17,38.51
2824,1,17,42.38
2824,2,17,34.53
2824,3,17,40.69
2825,1,17,44.09
2825,2,17,41.11
2825,3,17,43.84
2826,1,17,43.96
2826,2,17,42.23
2826,3,17,43.86
2827,1,17,42.14
2827,2,17,40.9
2827,3,17,44.83
2828,1,17,41.44
2828,2,17,34.83
2828,3,17,47.62
2829,1,17,38.07
2829,2,17,27.2
2829,3,17,44.29
2830,1,17,35.06
2830,2,17,25.77
2830,3,17,34.85
2831,1,17,28.68
2831,2,17,26.45
2831,3,17,26.45
2832,1,17,28.49
2832,2,17,25.75
2832,3,17,26.86
2833,1,17,26.09
2833,2,17,25.4
2833,3,17,25.4
2834,1,17,26.05
2834,2,17,25.94
2834,3,17,25.94
2835,1,17,29.52
2835,2,17,28.94
2835,3,17,28.94
2836,1,17,38.84
2836,2,17,38.9
2836,3,17,38.9
2837,1,17,48.09
2837,2,17,42.01
2837,3,17,54.0
2838,1,17,49.93
2838,2,17,41.39
2838,3,17,60.99
2839,1,17,47.66
2839,2,17,31.9
2839,3,17,60.99
2840,1,17,46.35
2840,2,17,28.83
2840,3,17,52.83
2841,1,17,42.3
2841,2,17,28.23
2841,3,17,44.28
2842,1,17,42.98
2842,2,17,27.51
2842,3,17,46.05
2843,1,17,42.9
2843,2,17,26.45
2843,3,17,44.35
2844,1,17,41.59
2844,2,17,26.92
2844,3,17,40.53
2845,1,17,38.98
2845,2,17,28.75
2845,3,17,38.87
2846,1,17,38.16
2846,2,17,28.99
2846,3,17,38.29
2847,1,17,37.8
2847,2,17,34.91
2847,3,17,35.27
2848,1,17,41.08
2848,2,17,41.1
2848,3,17,41.1
2849,1,17,45.19
2849,2,17,44.94
2849,3,17,44.94
2850,1,17,44.81
2850,2,17,43.17
2850,3,17,43.17
2851,1,17,42.98
2851,2,17,41.39
2851,3,17,45.28
2852,1,17,43.68
2852,2,17,35.46
2852,3,17,42.99
2853,1,17,40.26
2853,2,17,27.79
2853,3,17,41.55
2854,1,17,32.65
2854,2,17,25.95
2854,3,17,39.0
2855,1,17,26.3
2855,2,17,25.26
2855,3,17,34.98
2856,1,17,25.76
2856,2,17,25.93
2856,3,17,34.1
2857,1,17,24.96
2857,2,17,25.81
2857,3,17,27.66
2858,1,17,25.05
2858,2,17,26.47
2858,3,17,26.47
2859,1,17,27.53
2859,2,17,29.17
2859,3,17,31.96
2860,1,17,36.52
2860,2,17,38.7
2860,3,17,41.68
2861,1,17,46.45
2861,2,17,44.99
2861,3,17,47.35
2862,1,17,50.97
2862,2,17,43.91
2862,3,17,55.08
2863,1,17,50.05
2863,2,17,39.95
2863,3,17,55.52
2864,1,17,47.98
2864,2,17,39.24
2864,3,17,51.02
2865,1,17,46.02
2865,2,17,37.97
2865,3,17,49.58
2866,1,17,42.92
2866,2,17,33.12
2866,3,17,43.32
2867,1,17,41.43
2867,2,17,29.4
2867,3,17,44.03
2868,1,17,39.38
2868,2,17,29.92
2868,3,17,45.88
2869,1,17,38.09
2869,2,17,29.96
2869,3,17,44.0
2870,1,17,38.01
2870,2,17,33.91
2870,3,17,41.23
2871,1,17,35.54
2871,2,17,37.91
2871,3,17,37.91
2872,1,17,38.88
2872,2,17,41.13
2872,3,17,41.13
2873,1,17,40.92
2873,2,17,44.92
2873,3,17,44.92
2874,1,17,40.92
2874,2,17,42.12
2874,3,17,42.12
2875,1,17,38.54
2875,2,17,41.98
2875,3,17,41.98
2876,1,17,34.64
2876,2,17,38.41
2876,3,17,38.41
2877,1,17,28.22
2877,2,17,33.3
2877,3,17,33.3
2878,1,17,26.09
2878,2,17,24.34
2878,3,17,24.34
2879,1,17,24.0
2879,2,17,24.09
2879,3,17,24.09
2880,1,17,22.03
2880,2,17,23.79
2880,3,17,23.79
2881,1,17,21.08
2881,2,17,23.42
2881,3,17,21.38
2882,1,17,19.58
2882,2,17,22.83
2882,3,17,18.63
2883,1,17,19.5
2883,2,17,22.01
2883,3,17,17.56
2884,1,17,18.01
2884,2,17,19.09
2884,3,17,12.12
2885,1,17,18.82
2885,2,17,20.92
2885,3,17,15.56
2886,1,17,21.59
2886,2,17,19.83
2886,3,17,19.83
2887,1,17,24.05
2887,2,17,21.11
2887,3,17,21.11
2888,1,17,24.71
2888,2,17,22.81
2888,3,17,22.81
2889,1,17,25.64
2889,2,17,23.21
2889,3,17,23.21
2890,1,17,24.49
2890,2,17,24.57
2890,3,17,24.57
2891,1,17,22.7
2891,2,17,21.4
2891,3,17,21.4
2892,1,17,21.37
2892,2,17,20.09
2892,3,17,20.09
2893,1,17,19.58
2893,2,17,19.12
2893,3,17,19.12
2894,1,17,21.41
2894,2,17,19.97
2894,3,17,19.97
2895,1,17,22.62
2895,2,17,21.69
2895,3,17,21.31
2896,1,17,24.45
2896,2,17,24.83
2896,3,17,22.64
2897,1,17,25.55
2897,2,17,25.92
2897,3,17,24.0
