pp_id,ca_id,hy,value
9,0,7778,0.000111731034
7,0,7778,0.000102256812
8,0,7779,6.96045122e-05
6,0,7779,0.0001067910526
5,0,7779,0.0001035134542
9,0,7779,0.000111731034
7,0,7779,0.000102256812
8,0,7780,6.96045122e-05
6,0,7780,0.0001067910526
5,0,7780,0.0001035134542
9,0,7780,0.000111731034
7,0,7780,0.000102256812
8,0,7781,6.96045122e-05
6,0,7781,0.0001067910526
5,0,7781,0.0001035134542
9,0,7781,0.000111731034
7,0,7781,0.000102256812
8,0,7782,6.96045122e-05
6,0,7782,0.0001067910526
5,0,7782,0.0001035134542
9,0,7782,0.000111731034
7,0,7782,0.000102256812
8,0,7783,6.96045122e-05
6,0,7783,0.0001067910526
5,0,7783,0.0001035134542
9,0,7783,0.000111731034
7,0,7783,0.000102256812
8,0,7784,6.96045122e-05
6,0,7784,0.0001067910526
5,0,7784,0.0001035134542
9,0,7784,0.000111731034
7,0,7784,0.000102256812
8,0,7785,6.96045122e-05
6,0,7785,0.0001067910526
5,0,7785,0.0001035134542
9,0,7785,0.000111731034
7,0,7785,0.000102256812
8,0,7786,6.96045122e-05
6,0,7786,0.0001067910526
5,0,7786,0.0001035134542
9,0,7786,0.000111731034
7,0,7786,0.000102256812
8,0,7787,6.96045122e-05
6,0,7787,0.0001067910526
5,0,7787,0.0001035134542
9,0,7787,0.000111731034
7,0,7787,0.000102256812
8,0,7788,6.96045122e-05
6,0,7788,0.0001067910526
5,0,7788,0.0001035134542
9,0,7788,0.000111731034
7,0,7788,0.000102256812
8,0,7789,6.96045122e-05
6,0,7789,0.0001067910526
5,0,7789,0.0001035134542
9,0,7789,0.000111731034
7,0,7789,0.000102256812
8,0,7790,6.96045122e-05
6,0,7790,0.0001067910526
5,0,7790,0.0001035134542
9,0,7790,0.000111731034
7,0,7790,0.000102256812
8,0,7791,6.96045122e-05
6,0,7791,0.0001067910526
5,0,7791,0.0001035134542
9,0,7791,0.000111731034
7,0,7791,0.000102256812
8,0,7792,6.96045122e-05
6,0,7792,0.0001067910526
5,0,7792,0.0001035134542
9,0,7792,0.000111731034
7,0,7792,0.000102256812
8,0,7793,6.96045122e-05
6,0,7793,0.0001067910526
5,0,7793,0.0001035134542
9,0,7793,0.000111731034
7,0,7793,0.000102256812
8,0,7794,6.96045122e-05
6,0,7794,0.0001067910526
5,0,7794,0.0001035134542
9,0,7794,0.000111731034
7,0,7794,0.000102256812
8,0,7795,6.96045122e-05
6,0,7795,0.0001067910526
5,0,7795,0.0001035134542
9,0,7795,0.000111731034
7,0,7795,0.000102256812
8,0,7796,6.96045122e-05
6,0,7796,0.0001067910526
5,0,7796,0.0001035134542
9,0,7796,0.000111731034
7,0,7796,0.000102256812
8,0,7797,6.96045122e-05
6,0,7797,0.0001067910526
5,0,7797,0.0001035134542
9,0,7797,0.000111731034
7,0,7797,0.000102256812
8,0,7798,6.96045122e-05
6,0,7798,0.0001067910526
5,0,7798,0.0001035134542
9,0,7798,0.000111731034
7,0,7798,0.000102256812
8,0,7799,6.96045122e-05
6,0,7799,0.0001067910526
5,0,7799,0.0001035134542
9,0,7799,0.000111731034
7,0,7799,0.000102256812
8,0,7800,6.96045122e-05
6,0,7800,0.0001054344336
5,0,7800,9.43597544e-05
9,0,7800,0.000113855053
7,0,7800,0.000129951337
8,0,7801,6.96045122e-05
6,0,7801,0.0001054344336
5,0,7801,9.43597544e-05
9,0,7801,0.000113855053
7,0,7801,0.000129951337
8,0,7802,6.96045122e-05
6,0,7802,0.0001054344336
5,0,7802,9.43597544e-05
9,0,7802,0.000113855053
7,0,7802,0.000129951337
8,0,7803,6.96045122e-05
6,0,7803,0.0001054344336
5,0,7803,9.43597544e-05
9,0,7803,0.000113855053
7,0,7803,0.000129951337
8,0,7804,6.96045122e-05
6,0,7804,0.0001054344336
5,0,7804,9.43597544e-05
9,0,7804,0.000113855053
7,0,7804,0.000129951337
8,0,7805,6.96045122e-05
6,0,7805,0.0001054344336
5,0,7805,9.43597544e-05
9,0,7805,0.000113855053
7,0,7805,0.000129951337
8,0,7806,6.96045122e-05
6,0,7806,0.0001054344336
5,0,7806,9.43597544e-05
9,0,7806,0.000113855053
7,0,7806,0.000129951337
8,0,7807,6.96045122e-05
6,0,7807,0.0001054344336
5,0,7807,9.43597544e-05
9,0,7807,0.000113855053
7,0,7807,0.000129951337
8,0,7808,6.96045122e-05
6,0,7808,0.0001054344336
5,0,7808,9.43597544e-05
9,0,7808,0.000113855053
7,0,7808,0.000129951337
8,0,7809,6.96045122e-05
6,0,7809,0.0001054344336
5,0,7809,9.43597544e-05
9,0,7809,0.000113855053
7,0,7809,0.000129951337
8,0,7810,6.96045122e-05
6,0,7810,0.0001054344336
5,0,7810,9.43597544e-05
9,0,7810,0.000113855053
7,0,7810,0.000129951337
8,0,7811,6.96045122e-05
6,0,7811,0.0001054344336
5,0,7811,9.43597544e-05
9,0,7811,0.000113855053
7,0,7811,0.000129951337
8,0,7812,6.96045122e-05
6,0,7812,0.0001054344336
5,0,7812,9.43597544e-05
9,0,7812,0.000113855053
7,0,7812,0.000129951337
8,0,7813,6.96045122e-05
6,0,7813,0.0001054344336
5,0,7813,9.43597544e-05
9,0,7813,0.000113855053
7,0,7813,0.000129951337
8,0,7814,6.96045122e-05
6,0,7814,0.0001054344336
5,0,7814,9.43597544e-05
9,0,7814,0.000113855053
7,0,7814,0.000129951337
8,0,7815,6.96045122e-05
6,0,7815,0.0001054344336
5,0,7815,9.43597544e-05
9,0,7815,0.000113855053
7,0,7815,0.000129951337
8,0,7816,6.96045122e-05
6,0,7816,0.0001054344336
5,0,7816,9.43597544e-05
9,0,7816,0.000113855053
7,0,7816,0.000129951337
8,0,7817,6.96045122e-05
6,0,7817,0.0001054344336
5,0,7817,9.43597544e-05
9,0,7817,0.000113855053
7,0,7817,0.000129951337
8,0,7818,6.96045122e-05
6,0,7818,0.0001054344336
5,0,7818,9.43597544e-05
9,0,7818,0.000113855053
7,0,7818,0.000129951337
8,0,7819,6.96045122e-05
6,0,7819,0.0001054344336
5,0,7819,9.43597544e-05
9,0,7819,0.000113855053
7,0,7819,0.000129951337
8,0,7820,6.96045122e-05
6,0,7820,0.0001054344336
5,0,7820,9.43597544e-05
9,0,7820,0.000113855053
7,0,7820,0.000129951337
8,0,7821,6.96045122e-05
6,0,7821,0.0001054344336
5,0,7821,9.43597544e-05
9,0,7821,0.000113855053
7,0,7821,0.000129951337
8,0,7822,6.96045122e-05
6,0,7822,0.0001054344336
5,0,7822,9.43597544e-05
9,0,7822,0.000113855053
7,0,7822,0.000129951337
8,0,7823,6.96045122e-05
6,0,7823,0.0001054344336
5,0,7823,9.43597544e-05
9,0,7823,0.000113855053
7,0,7823,0.000129951337
8,0,7824,6.72736589e-05
6,0,7824,0.0001026624585
5,0,7824,9.19269876e-05
9,0,7824,0.00011742842
7,0,7824,0.00013410101
8,0,7825,6.72736589e-05
6,0,7825,0.0001026624585
5,0,7825,9.19269876e-05
9,0,7825,0.00011742842
7,0,7825,0.00013410101
8,0,7826,6.72736589e-05
6,0,7826,0.0001026624585
5,0,7826,9.19269876e-05
9,0,7826,0.00011742842
7,0,7826,0.00013410101
8,0,7827,6.72736589e-05
6,0,7827,0.0001026624585
5,0,7827,9.19269876e-05
9,0,7827,0.00011742842
7,0,7827,0.00013410101
8,0,7828,6.72736589e-05
6,0,7828,0.0001026624585
5,0,7828,9.19269876e-05
9,0,7828,0.00011742842
7,0,7828,0.00013410101
8,0,7829,6.72736589e-05
6,0,7829,0.0001026624585
5,0,7829,9.19269876e-05
9,0,7829,0.00011742842
7,0,7829,0.00013410101
8,0,7830,6.72736589e-05
6,0,7830,0.0001026624585
5,0,7830,9.19269876e-05
9,0,7830,0.00011742842
7,0,7830,0.00013410101
8,0,7831,6.72736589e-05
6,0,7831,0.0001026624585
5,0,7831,9.19269876e-05
9,0,7831,0.00011742842
7,0,7831,0.00013410101
8,0,7832,6.72736589e-05
6,0,7832,0.0001026624585
5,0,7832,9.19269876e-05
9,0,7832,0.00011742842
7,0,7832,0.00013410101
8,0,7833,6.72736589e-05
6,0,7833,0.0001026624585
5,0,7833,9.19269876e-05
9,0,7833,0.00011742842
7,0,7833,0.00013410101
8,0,7834,6.72736589e-05
6,0,7834,0.0001026624585
5,0,7834,9.19269876e-05
9,0,7834,0.00011742842
7,0,7834,0.00013410101
8,0,7835,6.72736589e-05
6,0,7835,0.0001026624585
5,0,7835,9.19269876e-05
9,0,7835,0.00011742842
7,0,7835,0.00013410101
8,0,7836,6.72736589e-05
6,0,7836,0.0001026624585
5,0,7836,9.19269876e-05
9,0,7836,0.00011742842
7,0,7836,0.00013410101
8,0,7837,6.72736589e-05
6,0,7837,0.0001026624585
5,0,7837,9.19269876e-05
9,0,7837,0.00011742842
7,0,7837,0.00013410101
8,0,7838,6.72736589e-05
6,0,7838,0.0001026624585
5,0,7838,9.19269876e-05
9,0,7838,0.00011742842
7,0,7838,0.00013410101
8,0,7839,6.72736589e-05
6,0,7839,0.0001026624585
5,0,7839,9.19269876e-05
9,0,7839,0.00011742842
7,0,7839,0.00013410101
8,0,7840,6.72736589e-05
6,0,7840,0.0001026624585
5,0,7840,9.19269876e-05
9,0,7840,0.00011742842
7,0,7840,0.00013410101
8,0,7841,6.72736589e-05
6,0,7841,0.0001026624585
5,0,7841,9.19269876e-05
9,0,7841,0.00011742842
7,0,7841,0.00013410101
8,0,7842,6.72736589e-05
6,0,7842,0.0001026624585
5,0,7842,9.19269876e-05
9,0,7842,0.00011742842
7,0,7842,0.00013410101
8,0,7843,6.72736589e-05
6,0,7843,0.0001026624585
5,0,7843,9.19269876e-05
9,0,7843,0.00011742842
7,0,7843,0.00013410101
8,0,7844,6.72736589e-05
6,0,7844,0.0001026624585
5,0,7844,9.19269876e-05
9,0,7844,0.00011742842
7,0,7844,0.00013410101
8,0,7845,6.72736589e-05
6,0,7845,0.0001026624585
5,0,7845,9.19269876e-05
9,0,7845,0.00011742842
7,0,7845,0.00013410101
8,0,7846,6.72736589e-05
6,0,7846,0.0001026624585
5,0,7846,9.19269876e-05
9,0,7846,0.00011742842
7,0,7846,0.00013410101
8,0,7847,6.72736589e-05
6,0,7847,0.0001026624585
5,0,7847,9.19269876e-05
9,0,7847,0.00011742842
7,0,7847,0.00013410101
8,0,7848,6.72736589e-05
6,0,7848,0.000115727835
5,0,7848,9.33342623e-05
9,0,7848,0.000124401761
7,0,7848,0.00012199096
8,0,7849,6.72736589e-05
6,0,7849,0.000115727835
5,0,7849,9.33342623e-05
9,0,7849,0.000124401761
7,0,7849,0.00012199096
8,0,7850,6.72736589e-05
6,0,7850,0.000115727835
5,0,7850,9.33342623e-05
9,0,7850,0.000124401761
7,0,7850,0.00012199096
8,0,7851,6.72736589e-05
6,0,7851,0.000115727835
5,0,7851,9.33342623e-05
9,0,7851,0.000124401761
7,0,7851,0.00012199096
8,0,7852,6.72736589e-05
6,0,7852,0.000115727835
5,0,7852,9.33342623e-05
9,0,7852,0.000124401761
7,0,7852,0.00012199096
8,0,7853,6.72736589e-05
6,0,7853,0.000115727835
5,0,7853,9.33342623e-05
9,0,7853,0.000124401761
7,0,7853,0.00012199096
8,0,7854,6.72736589e-05
6,0,7854,0.000115727835
5,0,7854,9.33342623e-05
9,0,7854,0.000124401761
7,0,7854,0.00012199096
8,0,7855,6.72736589e-05
6,0,7855,0.000115727835
5,0,7855,9.33342623e-05
9,0,7855,0.000124401761
7,0,7855,0.00012199096
8,0,7856,6.72736589e-05
6,0,7856,0.000115727835
5,0,7856,9.33342623e-05
9,0,7856,0.000124401761
7,0,7856,0.00012199096
8,0,7857,6.72736589e-05
6,0,7857,0.000115727835
5,0,7857,9.33342623e-05
9,0,7857,0.000124401761
7,0,7857,0.00012199096
8,0,7858,6.72736589e-05
6,0,7858,0.000115727835
5,0,7858,9.33342623e-05
9,0,7858,0.000124401761
7,0,7858,0.00012199096
8,0,7859,6.72736589e-05
6,0,7859,0.000115727835
5,0,7859,9.33342623e-05
9,0,7859,0.000124401761
7,0,7859,0.00012199096
8,0,7860,6.72736589e-05
6,0,7860,0.000115727835
5,0,7860,9.33342623e-05
9,0,7860,0.000124401761
7,0,7860,0.00012199096
8,0,7861,6.72736589e-05
6,0,7861,0.000115727835
5,0,7861,9.33342623e-05
9,0,7861,0.000124401761
7,0,7861,0.00012199096
8,0,7862,6.72736589e-05
6,0,7862,0.000115727835
5,0,7862,9.33342623e-05
9,0,7862,0.000124401761
7,0,7862,0.00012199096
8,0,7863,6.72736589e-05
6,0,7863,0.000115727835
5,0,7863,9.33342623e-05
9,0,7863,0.000124401761
7,0,7863,0.00012199096
8,0,7864,6.72736589e-05
6,0,7864,0.000115727835
5,0,7864,9.33342623e-05
9,0,7864,0.000124401761
7,0,7864,0.00012199096
8,0,7865,6.72736589e-05
6,0,7865,0.000115727835
5,0,7865,9.33342623e-05
9,0,7865,0.000124401761
7,0,7865,0.00012199096
8,0,7866,6.72736589e-05
6,0,7866,0.000115727835
5,0,7866,9.33342623e-05
9,0,7866,0.000124401761
7,0,7866,0.00012199096
8,0,7867,6.72736589e-05
6,0,7867,0.000115727835
5,0,7867,9.33342623e-05
9,0,7867,0.000124401761
7,0,7867,0.00012199096
8,0,7868,6.72736589e-05
6,0,7868,0.000115727835
5,0,7868,9.33342623e-05
9,0,7868,0.000124401761
7,0,7868,0.00012199096
8,0,7869,6.72736589e-05
6,0,7869,0.000115727835
5,0,7869,9.33342623e-05
9,0,7869,0.000124401761
7,0,7869,0.00012199096
8,0,7870,6.72736589e-05
6,0,7870,0.000115727835
5,0,7870,9.33342623e-05
9,0,7870,0.000124401761
7,0,7870,0.00012199096
8,0,7871,6.72736589e-05
6,0,7871,0.000115727835
5,0,7871,9.33342623e-05
9,0,7871,0.000124401761
7,0,7871,0.00012199096
8,0,7872,6.72736589e-05
6,0,7872,0.0001113548393
5,0,7872,9.40784855e-05
9,0,7872,0.000125572527
7,0,7872,0.000122828965
8,0,7873,6.72736589e-05
6,0,7873,0.0001113548393
5,0,7873,9.40784855e-05
9,0,7873,0.000125572527
7,0,7873,0.000122828965
8,0,7874,6.72736589e-05
6,0,7874,0.0001113548393
5,0,7874,9.40784855e-05
9,0,7874,0.000125572527
7,0,7874,0.000122828965
8,0,7875,6.72736589e-05
6,0,7875,0.0001113548393
5,0,7875,9.40784855e-05
9,0,7875,0.000125572527
7,0,7875,0.000122828965
8,0,7876,6.72736589e-05
6,0,7876,0.0001113548393
5,0,7876,9.40784855e-05
9,0,7876,0.000125572527
7,0,7876,0.000122828965
8,0,7877,6.72736589e-05
6,0,7877,0.0001113548393
5,0,7877,9.40784855e-05
9,0,7877,0.000125572527
7,0,7877,0.000122828965
8,0,7878,6.72736589e-05
6,0,7878,0.0001113548393
5,0,7878,9.40784855e-05
9,0,7878,0.000125572527
7,0,7878,0.000122828965
8,0,7879,6.72736589e-05
6,0,7879,0.0001113548393
5,0,7879,9.40784855e-05
9,0,7879,0.000125572527
7,0,7879,0.000122828965
8,0,7880,6.72736589e-05
6,0,7880,0.0001113548393
5,0,7880,9.40784855e-05
9,0,7880,0.000125572527
7,0,7880,0.000122828965
8,0,7881,6.72736589e-05
6,0,7881,0.0001113548393
5,0,7881,9.40784855e-05
9,0,7881,0.000125572527
7,0,7881,0.000122828965
8,0,7882,6.72736589e-05
6,0,7882,0.0001113548393
5,0,7882,9.40784855e-05
9,0,7882,0.000125572527
7,0,7882,0.000122828965
8,0,7883,6.72736589e-05
6,0,7883,0.0001113548393
5,0,7883,9.40784855e-05
9,0,7883,0.000125572527
7,0,7883,0.000122828965
8,0,7884,6.72736589e-05
6,0,7884,0.0001113548393
5,0,7884,9.40784855e-05
9,0,7884,0.000125572527
7,0,7884,0.000122828965
8,0,7885,6.72736589e-05
6,0,7885,0.0001113548393
5,0,7885,9.40784855e-05
9,0,7885,0.000125572527
7,0,7885,0.000122828965
8,0,7886,6.72736589e-05
6,0,7886,0.0001113548393
5,0,7886,9.40784855e-05
9,0,7886,0.000125572527
7,0,7886,0.000122828965
8,0,7887,6.72736589e-05
6,0,7887,0.0001113548393
5,0,7887,9.40784855e-05
9,0,7887,0.000125572527
7,0,7887,0.000122828965
8,0,7888,6.72736589e-05
6,0,7888,0.0001113548393
5,0,7888,9.40784855e-05
9,0,7888,0.000125572527
7,0,7888,0.000122828965
8,0,7889,6.72736589e-05
6,0,7889,0.0001113548393
5,0,7889,9.40784855e-05
9,0,7889,0.000125572527
7,0,7889,0.000122828965
8,0,7890,6.72736589e-05
6,0,7890,0.0001113548393
5,0,7890,9.40784855e-05
9,0,7890,0.000125572527
7,0,7890,0.000122828965
8,0,7891,6.72736589e-05
6,0,7891,0.0001113548393
5,0,7891,9.40784855e-05
9,0,7891,0.000125572527
7,0,7891,0.000122828965
8,0,7892,6.72736589e-05
6,0,7892,0.0001113548393
5,0,7892,9.40784855e-05
9,0,7892,0.000125572527
7,0,7892,0.000122828965
8,0,7893,6.72736589e-05
6,0,7893,0.0001113548393
5,0,7893,9.40784855e-05
9,0,7893,0.000125572527
7,0,7893,0.000122828965
8,0,7894,6.72736589e-05
6,0,7894,0.0001113548393
5,0,7894,9.40784855e-05
9,0,7894,0.000125572527
7,0,7894,0.000122828965
8,0,7895,6.72736589e-05
6,0,7895,0.0001113548393
5,0,7895,9.40784855e-05
9,0,7895,0.000125572527
7,0,7895,0.000122828965
8,0,7896,6.72736589e-05
6,0,7896,0.0001054848291
5,0,7896,9.48278922e-05
9,0,7896,0.000122578735
7,0,7896,0.000114095149
8,0,7897,6.72736589e-05
6,0,7897,0.0001054848291
5,0,7897,9.48278922e-05
9,0,7897,0.000122578735
7,0,7897,0.000114095149
8,0,7898,6.72736589e-05
6,0,7898,0.0001054848291
5,0,7898,9.48278922e-05
9,0,7898,0.000122578735
7,0,7898,0.000114095149
8,0,7899,6.72736589e-05
6,0,7899,0.0001054848291
5,0,7899,9.48278922e-05
9,0,7899,0.000122578735
7,0,7899,0.000114095149
8,0,7900,6.72736589e-05
6,0,7900,0.0001054848291
5,0,7900,9.48278922e-05
9,0,7900,0.000122578735
7,0,7900,0.000114095149
8,0,7901,6.72736589e-05
6,0,7901,0.0001054848291
5,0,7901,9.48278922e-05
9,0,7901,0.000122578735
7,0,7901,0.000114095149
8,0,7902,6.72736589e-05
6,0,7902,0.0001054848291
5,0,7902,9.48278922e-05
9,0,7902,0.000122578735
7,0,7902,0.000114095149
8,0,7903,6.72736589e-05
6,0,7903,0.0001054848291
5,0,7903,9.48278922e-05
9,0,7903,0.000122578735
7,0,7903,0.000114095149
8,0,7904,6.72736589e-05
6,0,7904,0.0001054848291
5,0,7904,9.48278922e-05
9,0,7904,0.000122578735
7,0,7904,0.000114095149
8,0,7905,6.72736589e-05
6,0,7905,0.0001054848291
5,0,7905,9.48278922e-05
9,0,7905,0.000122578735
7,0,7905,0.000114095149
8,0,7906,6.72736589e-05
6,0,7906,0.0001054848291
5,0,7906,9.48278922e-05
9,0,7906,0.000122578735
7,0,7906,0.000114095149
8,0,7907,6.72736589e-05
6,0,7907,0.0001054848291
5,0,7907,9.48278922e-05
9,0,7907,0.000122578735
7,0,7907,0.000114095149
8,0,7908,6.72736589e-05
6,0,7908,0.0001054848291
5,0,7908,9.48278922e-05
9,0,7908,0.000122578735
7,0,7908,0.000114095149
8,0,7909,6.72736589e-05
6,0,7909,0.0001054848291
5,0,7909,9.48278922e-05
9,0,7909,0.000122578735
7,0,7909,0.000114095149
8,0,7910,6.72736589e-05
6,0,7910,0.0001054848291
5,0,7910,9.48278922e-05
9,0,7910,0.000122578735
7,0,7910,0.000114095149
8,0,7911,6.72736589e-05
6,0,7911,0.0001054848291
5,0,7911,9.48278922e-05
9,0,7911,0.000122578735
7,0,7911,0.000114095149
8,0,7912,6.72736589e-05
6,0,7912,0.0001054848291
5,0,7912,9.48278922e-05
9,0,7912,0.000122578735
7,0,7912,0.000114095149
8,0,7913,6.72736589e-05
6,0,7913,0.0001054848291
5,0,7913,9.48278922e-05
9,0,7913,0.000122578735
7,0,7913,0.000114095149
8,0,7914,6.72736589e-05
6,0,7914,0.0001054848291
5,0,7914,9.48278922e-05
9,0,7914,0.000122578735
7,0,7914,0.000114095149
8,0,7915,6.72736589e-05
6,0,7915,0.0001054848291
5,0,7915,9.48278922e-05
9,0,7915,0.000122578735
7,0,7915,0.000114095149
8,0,7916,6.72736589e-05
6,0,7916,0.0001054848291
5,0,7916,9.48278922e-05
9,0,7916,0.000122578735
7,0,7916,0.000114095149
8,0,7917,6.72736589e-05
6,0,7917,0.0001054848291
5,0,7917,9.48278922e-05
9,0,7917,0.000122578735
7,0,7917,0.000114095149
8,0,7918,6.72736589e-05
6,0,7918,0.0001054848291
5,0,7918,9.48278922e-05
9,0,7918,0.000122578735
7,0,7918,0.000114095149
8,0,7919,6.72736589e-05
6,0,7919,0.0001054848291
5,0,7919,9.48278922e-05
9,0,7919,0.000122578735
7,0,7919,0.000114095149
8,0,7920,6.72736589e-05
6,0,7920,0.0001078566662
5,0,7920,8.96456459e-05
9,0,7920,0.000115647021
7,0,7920,9.7009527e-05
8,0,7921,6.72736589e-05
6,0,7921,0.0001078566662
5,0,7921,8.96456459e-05
9,0,7921,0.000115647021
7,0,7921,9.7009527e-05
8,0,7922,6.72736589e-05
6,0,7922,0.0001078566662
5,0,7922,8.96456459e-05
9,0,7922,0.000115647021
7,0,7922,9.7009527e-05
8,0,7923,6.72736589e-05
6,0,7923,0.0001078566662
5,0,7923,8.96456459e-05
9,0,7923,0.000115647021
7,0,7923,9.7009527e-05
8,0,7924,6.72736589e-05
6,0,7924,0.0001078566662
5,0,7924,8.96456459e-05
9,0,7924,0.000115647021
7,0,7924,9.7009527e-05
8,0,7925,6.72736589e-05
6,0,7925,0.0001078566662
5,0,7925,8.96456459e-05
9,0,7925,0.000115647021
7,0,7925,9.7009527e-05
8,0,7926,6.72736589e-05
6,0,7926,0.0001078566662
5,0,7926,8.96456459e-05
9,0,7926,0.000115647021
7,0,7926,9.7009527e-05
8,0,7927,6.72736589e-05
6,0,7927,0.0001078566662
5,0,7927,8.96456459e-05
9,0,7927,0.000115647021
7,0,7927,9.7009527e-05
8,0,7928,6.72736589e-05
6,0,7928,0.0001078566662
5,0,7928,8.96456459e-05
9,0,7928,0.000115647021
7,0,7928,9.7009527e-05
8,0,7929,6.72736589e-05
6,0,7929,0.0001078566662
5,0,7929,8.96456459e-05
9,0,7929,0.000115647021
7,0,7929,9.7009527e-05
8,0,7930,6.72736589e-05
6,0,7930,0.0001078566662
5,0,7930,8.96456459e-05
9,0,7930,0.000115647021
7,0,7930,9.7009527e-05
8,0,7931,6.72736589e-05
6,0,7931,0.0001078566662
5,0,7931,8.96456459e-05
9,0,7931,0.000115647021
7,0,7931,9.7009527e-05
8,0,7932,6.72736589e-05
6,0,7932,0.0001078566662
5,0,7932,8.96456459e-05
9,0,7932,0.000115647021
7,0,7932,9.7009527e-05
8,0,7933,6.72736589e-05
6,0,7933,0.0001078566662
5,0,7933,8.96456459e-05
9,0,7933,0.000115647021
7,0,7933,9.7009527e-05
8,0,7934,6.72736589e-05
6,0,7934,0.0001078566662
5,0,7934,8.96456459e-05
9,0,7934,0.000115647021
7,0,7934,9.7009527e-05
8,0,7935,6.72736589e-05
6,0,7935,0.0001078566662
5,0,7935,8.96456459e-05
9,0,7935,0.000115647021
7,0,7935,9.7009527e-05
8,0,7936,6.72736589e-05
6,0,7936,0.0001078566662
5,0,7936,8.96456459e-05
9,0,7936,0.000115647021
7,0,7936,9.7009527e-05
8,0,7937,6.72736589e-05
6,0,7937,0.0001078566662
5,0,7937,8.96456459e-05
9,0,7937,0.000115647021
7,0,7937,9.7009527e-05
8,0,7938,6.72736589e-05
6,0,7938,0.0001078566662
5,0,7938,8.96456459e-05
9,0,7938,0.000115647021
7,0,7938,9.7009527e-05
8,0,7939,6.72736589e-05
6,0,7939,0.0001078566662
5,0,7939,8.96456459e-05
9,0,7939,0.000115647021
7,0,7939,9.7009527e-05
8,0,7940,6.72736589e-05
6,0,7940,0.0001078566662
5,0,7940,8.96456459e-05
9,0,7940,0.000115647021
7,0,7940,9.7009527e-05
8,0,7941,6.72736589e-05
6,0,7941,0.0001078566662
5,0,7941,8.96456459e-05
9,0,7941,0.000115647021
7,0,7941,9.7009527e-05
8,0,7942,6.72736589e-05
6,0,7942,0.0001078566662
5,0,7942,8.96456459e-05
9,0,7942,0.000115647021
7,0,7942,9.7009527e-05
8,0,7943,6.72736589e-05
6,0,7943,0.0001078566662
5,0,7943,8.96456459e-05
9,0,7943,0.000115647021
7,0,7943,9.7009527e-05
8,0,7944,6.72736589e-05
6,0,7944,9.72064266e-05
5,0,7944,8.41933965e-05
9,0,7944,0.000108099602
7,0,7944,0.000105439348
8,0,7945,6.72736589e-05
6,0,7945,9.72064266e-05
5,0,7945,8.41933965e-05
9,0,7945,0.000108099602
7,0,7945,0.000105439348
8,0,7946,6.72736589e-05
6,0,7946,9.72064266e-05
5,0,7946,8.41933965e-05
9,0,7946,0.000108099602
7,0,7946,0.000105439348
8,0,7947,6.72736589e-05
6,0,7947,9.72064266e-05
5,0,7947,8.41933965e-05
9,0,7947,0.000108099602
7,0,7947,0.000105439348
8,0,7948,6.72736589e-05
6,0,7948,9.72064266e-05
5,0,7948,8.41933965e-05
9,0,7948,0.000108099602
7,0,7948,0.000105439348
8,0,7949,6.72736589e-05
6,0,7949,9.72064266e-05
5,0,7949,8.41933965e-05
9,0,7949,0.000108099602
7,0,7949,0.000105439348
8,0,7950,6.72736589e-05
6,0,7950,9.72064266e-05
5,0,7950,8.41933965e-05
9,0,7950,0.000108099602
7,0,7950,0.000105439348
8,0,7951,6.72736589e-05
6,0,7951,9.72064266e-05
5,0,7951,8.41933965e-05
9,0,7951,0.000108099602
7,0,7951,0.000105439348
8,0,7952,6.72736589e-05
6,0,7952,9.72064266e-05
5,0,7952,8.41933965e-05
9,0,7952,0.000108099602
7,0,7952,0.000105439348
8,0,7953,6.72736589e-05
6,0,7953,9.72064266e-05
5,0,7953,8.41933965e-05
9,0,7953,0.000108099602
7,0,7953,0.000105439348
8,0,7954,6.72736589e-05
6,0,7954,9.72064266e-05
5,0,7954,8.41933965e-05
9,0,7954,0.000108099602
7,0,7954,0.000105439348
8,0,7955,6.72736589e-05
6,0,7955,9.72064266e-05
5,0,7955,8.41933965e-05
9,0,7955,0.000108099602
7,0,7955,0.000105439348
8,0,7956,6.72736589e-05
6,0,7956,9.72064266e-05
5,0,7956,8.41933965e-05
9,0,7956,0.000108099602
7,0,7956,0.000105439348
8,0,7957,6.72736589e-05
6,0,7957,9.72064266e-05
5,0,7957,8.41933965e-05
9,0,7957,0.000108099602
7,0,7957,0.000105439348
8,0,7958,6.72736589e-05
6,0,7958,9.72064266e-05
5,0,7958,8.41933965e-05
9,0,7958,0.000108099602
7,0,7958,0.000105439348
8,0,7959,6.72736589e-05
6,0,7959,9.72064266e-05
5,0,7959,8.41933965e-05
9,0,7959,0.000108099602
7,0,7959,0.000105439348
8,0,7960,6.72736589e-05
6,0,7960,9.72064266e-05
5,0,7960,8.41933965e-05
9,0,7960,0.000108099602
7,0,7960,0.000105439348
8,0,7961,6.72736589e-05
6,0,7961,9.72064266e-05
5,0,7961,8.41933965e-05
9,0,7961,0.000108099602
7,0,7961,0.000105439348
8,0,7962,6.72736589e-05
6,0,7962,9.72064266e-05
5,0,7962,8.41933965e-05
9,0,7962,0.000108099602
7,0,7962,0.000105439348
8,0,7963,6.72736589e-05
6,0,7963,9.72064266e-05
5,0,7963,8.41933965e-05
9,0,7963,0.000108099602
7,0,7963,0.000105439348
8,0,7964,6.72736589e-05
6,0,7964,9.72064266e-05
5,0,7964,8.41933965e-05
