nd_id,ca_id,swhy_vl,hy,price_eur_mwh,volume_mwh
3,0,yr2015,1738,41.24,10431.0
3,0,yr2015,1739,41.6,9659.4
3,0,yr2015,1740,40.65,9836.0
3,0,yr2015,1741,38.4,10154.5
3,0,yr2015,1742,33.81,9804.7
3,0,yr2015,1743,32.22,9545.6
3,0,yr2015,1744,36.52,10252.9
3,0,yr2015,1745,43.4,10418.8
3,0,yr2015,1746,50.95,10393.7
3,0,yr2015,1747,50.13,11306.9
3,0,yr2015,1748,45.4,11078.0
3,0,yr2015,1749,46.89,9484.4
3,0,yr2015,1750,45.43,7745.0
3,0,yr2015,1751,44.32,7913.4
3,0,yr2015,1752,40.87,7690.0
3,0,yr2015,1753,37.75,7606.9
3,0,yr2015,1754,33.0,7198.0
3,0,yr2015,1755,31.92,7494.2
3,0,yr2015,1756,29.28,7580.1
3,0,yr2015,1757,29.17,7412.6
3,0,yr2015,1758,29.52,7089.2
3,0,yr2015,1759,34.06,7518.0
3,0,yr2015,1760,37.56,8251.1
3,0,yr2015,1761,40.0,8286.5
3,0,yr2015,1762,42.74,8588.4
3,0,yr2015,1763,44.2,8841.3
3,0,yr2015,1764,40.75,8372.5
3,0,yr2015,1765,30.9,8455.0
3,0,yr2015,1766,24.03,8570.6
3,0,yr2015,1767,24.79,8925.3
3,0,yr2015,1768,32.7,9305.2
3,0,yr2015,1769,42.48,8878.9
3,0,yr2015,1770,53.9,10005.0
3,0,yr2015,1771,56.95,12450.8
3,0,yr2015,1772,52.83,11548.7
3,0,yr2015,1773,52.0,9739.4
3,0,yr2015,1774,49.8,7982.9
3,0,yr2015,1775,48.9,8075.1
3,0,yr2015,1776,43.88,8100.6
3,0,yr2015,1777,41.35,8145.2
3,0,yr2015,1778,40.07,8848.1
3,0,yr2015,1779,41.0,9145.5
3,0,yr2015,1780,44.3,8211.6
3,0,yr2015,1781,50.0,7812.0
3,0,yr2015,1782,58.81,9772.8
3,0,yr2015,1783,61.54,11349.1
3,0,yr2015,1784,63.51,11247.6
3,0,yr2015,1785,63.0,12087.6
3,0,yr2015,1786,60.13,12614.6
3,0,yr2015,1787,59.89,12537.6
3,0,yr2015,1788,57.35,13458.9
3,0,yr2015,1789,55.73,14224.1
3,0,yr2015,1790,50.96,15452.9
3,0,yr2015,1791,51.5,14987.9
3,0,yr2015,1792,55.42,15159.7
3,0,yr2015,1793,58.7,12941.9
3,0,yr2015,1794,72.0,12370.3
3,0,yr2015,1795,61.9,11559.4
3,0,yr2015,1796,53.96,11750.1
3,0,yr2015,1797,53.63,10907.0
3,0,yr2015,1798,51.0,10465.4
3,0,yr2015,1799,48.31,8281.0
3,0,yr2015,1800,45.0,7803.6
3,0,yr2015,1801,43.1,8096.6
3,0,yr2015,1802,41.5,8346.8
3,0,yr2015,1803,41.1,8833.2
3,0,yr2015,1804,43.1,8501.7
3,0,yr2015,1805,52.43,7722.1
3,0,yr2015,1806,57.47,8486.6
3,0,yr2015,1807,59.67,9672.7
3,0,yr2015,1808,57.06,9313.5
3,0,yr2015,1809,50.76,9617.1
3,0,yr2015,1810,48.18,9754.2
3,0,yr2015,1811,46.03,9788.6
3,0,yr2015,1812,45.85,10303.3
3,0,yr2015,1813,44.0,11020.8
3,0,yr2015,1814,39.94,11645.6
3,0,yr2015,1815,40.42,11699.0
3,0,yr2015,1816,43.52,12725.2
3,0,yr2015,1817,47.92,11473.1
3,0,yr2015,1818,55.64,11009.8
3,0,yr2015,1819,52.45,11152.7
3,0,yr2015,1820,47.08,10881.3
3,0,yr2015,1821,47.72,10686.5
3,0,yr2015,1822,45.76,9160.9
3,0,yr2015,1823,44.66,9653.8
3,0,yr2015,1824,40.29,9592.9
3,0,yr2015,1825,38.4,9032.6
3,0,yr2015,1826,37.02,9830.5
3,0,yr2015,1827,35.78,10218.6
3,0,yr2015,1828,39.02,9829.0
3,0,yr2015,1829,45.1,8903.6
3,0,yr2015,1830,49.13,9884.0
3,0,yr2015,1831,52.87,11974.7
3,0,yr2015,1832,54.66,12343.9
3,0,yr2015,1833,52.61,13275.9
3,0,yr2015,1834,51.02,13203.2
3,0,yr2015,1835,46.67,12580.7
3,0,yr2015,1836,44.13,13381.3
3,0,yr2015,1837,41.72,13803.8
3,0,yr2015,1838,38.71,14335.2
3,0,yr2015,1839,39.26,15612.6
3,0,yr2015,1840,43.45,17058.8
3,0,yr2015,1841,52.07,16366.9
3,0,yr2015,1842,60.04,14709.3
3,0,yr2015,1843,50.63,12170.1
3,0,yr2015,1844,42.27,10895.0
3,0,yr2015,1845,46.64,10491.5
3,0,yr2015,1846,45.0,9808.2
3,0,yr2015,1847,36.28,9422.4
3,0,yr2015,1848,31.6,8441.5
3,0,yr2015,1849,29.89,8793.3
3,0,yr2015,1850,28.3,10245.5
3,0,yr2015,1851,28.16,10544.6
3,0,yr2015,1852,31.08,8596.6
3,0,yr2015,1853,41.96,9665.4
3,0,yr2015,1854,50.93,10262.6
3,0,yr2015,1855,50.48,11900.4
3,0,yr2015,1856,48.3,12119.6
3,0,yr2015,1857,48.35,12071.4
3,0,yr2015,1858,46.92,12058.4
3,0,yr2015,1859,45.04,11264.1
3,0,yr2015,1860,43.0,11823.5
3,0,yr2015,1861,40.02,12412.0
3,0,yr2015,1862,36.02,12317.3
3,0,yr2015,1863,35.83,13649.6
3,0,yr2015,1864,43.91,15543.4
3,0,yr2015,1865,54.8,15137.9
3,0,yr2015,1866,65.67,13677.5
3,0,yr2015,1867,48.51,11352.0
3,0,yr2015,1868,42.91,10406.9
3,0,yr2015,1869,41.94,9071.0
3,0,yr2015,1870,43.14,8421.8
3,0,yr2015,1871,37.3,7961.7
3,0,yr2015,1872,36.29,8145.7
3,0,yr2015,1873,31.96,7996.2
3,0,yr2015,1874,29.46,8357.4
3,0,yr2015,1875,28.66,9609.1
3,0,yr2015,1876,29.61,7821.0
3,0,yr2015,1877,39.22,8199.7
3,0,yr2015,1878,45.42,8667.1
3,0,yr2015,1879,43.6,11832.6
3,0,yr2015,1880,45.73,11573.6
3,0,yr2015,1881,49.41,11746.6
3,0,yr2015,1882,41.5,11633.7
3,0,yr2015,1883,41.1,11958.0
3,0,yr2015,1884,40.0,11864.9
3,0,yr2015,1885,37.47,12329.7
3,0,yr2015,1886,34.27,12170.9
3,0,yr2015,1887,33.48,12585.3
3,0,yr2015,1888,38.45,14273.4
3,0,yr2015,1889,46.09,14970.9
3,0,yr2015,1890,55.0,14122.4
3,0,yr2015,1891,49.84,11568.3
3,0,yr2015,1892,42.84,11730.1
3,0,yr2015,1893,45.5,10248.5
3,0,yr2015,1894,46.29,8898.8
3,0,yr2015,1895,49.0,8062.0
3,0,yr2015,1896,43.91,8004.2
3,0,yr2015,1897,41.5,7928.2
3,0,yr2015,1898,38.34,8228.0
3,0,yr2015,1899,35.05,8328.2
3,0,yr2015,1900,38.18,8144.8
3,0,yr2015,1901,39.35,8035.0
3,0,yr2015,1902,40.81,8193.5
3,0,yr2015,1903,43.1,8599.2
3,0,yr2015,1904,45.1,9157.7
3,0,yr2015,1905,43.04,8815.8
3,0,yr2015,1906,42.87,8862.0
3,0,yr2015,1907,45.89,8548.4
3,0,yr2015,1908,45.85,8002.9
3,0,yr2015,1909,43.69,8664.3
3,0,yr2015,1910,38.98,9103.2
3,0,yr2015,1911,38.09,9459.0
3,0,yr2015,1912,44.69,9311.7
3,0,yr2015,1913,54.9,7918.6
3,0,yr2015,1914,63.49,8853.0
3,0,yr2015,1915,53.16,10482.2
3,0,yr2015,1916,49.97,10363.3
3,0,yr2015,1917,47.5,8984.3
3,0,yr2015,1918,45.49,7907.2
3,0,yr2015,1919,42.0,6438.6
3,0,yr2015,1920,36.07,6828.1
3,0,yr2015,1921,31.3,6645.5
3,0,yr2015,1922,27.48,8294.6
3,0,yr2015,1923,25.71,9123.0
3,0,yr2015,1924,23.74,8884.9
3,0,yr2015,1925,23.13,8751.4
3,0,yr2015,1926,23.41,8844.1
3,0,yr2015,1927,28.51,8133.1
3,0,yr2015,1928,24.44,8014.8
3,0,yr2015,1929,23.78,7684.2
3,0,yr2015,1930,24.75,7497.2
3,0,yr2015,1931,32.11,7019.2
3,0,yr2015,1932,21.98,7178.6
3,0,yr2015,1933,16.01,7352.3
3,0,yr2015,1934,17.65,9796.2
3,0,yr2015,1935,22.33,11202.3
3,0,yr2015,1936,26.09,10303.3
3,0,yr2015,1937,39.91,8372.3
3,0,yr2015,1938,51.52,7279.1
3,0,yr2015,1939,53.96,8901.8
3,0,yr2015,1940,49.77,8877.5
3,0,yr2015,1941,48.97,7928.8
3,0,yr2015,1942,48.09,6720.5
3,0,yr2015,1943,50.77,8536.3
3,0,yr2015,1944,47.75,9067.9
3,0,yr2015,1945,45.03,8401.0
3,0,yr2015,1946,42.06,7673.6
3,0,yr2015,1947,41.78,7691.2
3,0,yr2015,1948,45.83,8522.6
3,0,yr2015,1949,52.0,7892.2
3,0,yr2015,1950,57.85,8741.2
3,0,yr2015,1951,59.79,9476.6
3,0,yr2015,1952,60.57,9574.7
3,0,yr2015,1953,57.34,9549.1
3,0,yr2015,1954,53.88,9895.8
3,0,yr2015,1955,51.99,9396.2
3,0,yr2015,1956,52.73,9489.3
3,0,yr2015,1957,53.49,10286.6
3,0,yr2015,1958,52.07,10998.4
3,0,yr2015,1959,48.49,11219.9
3,0,yr2015,1960,51.34,12578.0
3,0,yr2015,1961,55.93,11741.7
3,0,yr2015,1962,75.61,10436.6
3,0,yr2015,1963,58.59,9260.8
3,0,yr2015,1964,53.41,9776.6
3,0,yr2015,1965,50.7,9114.1
3,0,yr2015,1966,50.4,8366.5
3,0,yr2015,1967,50.19,8278.1
3,0,yr2015,1968,48.11,7843.5
3,0,yr2015,1969,46.85,8168.1
3,0,yr2015,1970,44.94,8396.9
3,0,yr2015,1971,44.68,8551.3
3,0,yr2015,1972,46.31,8397.6
3,0,yr2015,1973,48.01,8213.0
3,0,yr2015,1974,58.97,8984.4
3,0,yr2015,1975,62.23,10562.3
3,0,yr2015,1976,60.99,10126.8
3,0,yr2015,1977,59.01,10291.8
3,0,yr2015,1978,60.99,10493.3
3,0,yr2015,1979,56.55,10613.6
3,0,yr2015,1980,56.1,10561.6
3,0,yr2015,1981,57.6,10649.3
3,0,yr2015,1982,55.95,10777.1
3,0,yr2015,1983,58.83,10603.5
3,0,yr2015,1984,58.05,10575.9
3,0,yr2015,1985,66.99,10528.3
3,0,yr2015,1986,98.05,10271.5
3,0,yr2015,1987,62.96,9069.7
3,0,yr2015,1988,55.64,8860.2
3,0,yr2015,1989,55.57,8671.2
3,0,yr2015,1990,50.47,8079.8
3,0,yr2015,1991,44.65,7184.0
3,0,yr2015,1992,41.96,6871.1
3,0,yr2015,1993,40.06,7239.8
3,0,yr2015,1994,34.8,7504.6
3,0,yr2015,1995,37.51,7535.4
3,0,yr2015,1996,42.63,7215.5
3,0,yr2015,1997,50.72,8280.9
3,0,yr2015,1998,64.09,8790.7
3,0,yr2015,1999,71.95,9788.8
3,0,yr2015,2000,72.25,9781.7
3,0,yr2015,2001,66.85,9893.5
3,0,yr2015,2002,68.2,9569.9
3,0,yr2015,2003,65.01,9811.6
3,0,yr2015,2004,64.75,9000.6
3,0,yr2015,2005,63.14,8908.8
3,0,yr2015,2006,57.6,8998.9
3,0,yr2015,2007,56.24,9023.9
3,0,yr2015,2008,56.28,9265.6
3,0,yr2015,2009,64.0,9697.8
3,0,yr2015,2010,79.79,9902.6
3,0,yr2015,2011,62.21,9013.2
3,0,yr2015,2012,56.56,8597.6
3,0,yr2015,2013,55.93,8792.9
3,0,yr2015,2014,51.0,8226.3
3,0,yr2015,2015,45.03,7881.3
3,0,yr2015,2016,43.22,7878.5
3,0,yr2015,2017,42.55,8080.4
3,0,yr2015,2018,40.27,7757.0
3,0,yr2015,2019,39.73,7768.5
3,0,yr2015,2020,41.32,7602.9
3,0,yr2015,2021,49.58,8913.6
3,0,yr2015,2022,60.99,9331.2
3,0,yr2015,2023,65.54,11683.1
3,0,yr2015,2024,57.58,10647.0
3,0,yr2015,2025,56.95,10486.1
3,0,yr2015,2026,56.85,10421.5
3,0,yr2015,2027,52.3,10212.1
3,0,yr2015,2028,51.32,10165.7
3,0,yr2015,2029,50.05,10171.3
3,0,yr2015,2030,46.9,10476.9
3,0,yr2015,2031,43.96,10448.8
3,0,yr2015,2032,46.26,10621.4
3,0,yr2015,2033,50.31,10835.1
3,0,yr2015,2034,58.68,10840.5
3,0,yr2015,2035,56.19,9180.8
3,0,yr2015,2036,53.01,8056.4
3,0,yr2015,2037,51.09,7820.4
3,0,yr2015,2038,47.63,8302.1
3,0,yr2015,2039,46.08,8497.7
3,0,yr2015,2040,41.64,8294.3
3,0,yr2015,2041,41.93,8512.1
3,0,yr2015,2042,39.01,9235.9
3,0,yr2015,2043,34.37,9392.8
3,0,yr2015,2044,39.59,8720.1
3,0,yr2015,2045,48.98,8868.2
3,0,yr2015,2046,59.47,9409.4
3,0,yr2015,2047,60.0,10374.6
3,0,yr2015,2048,60.0,10047.3
3,0,yr2015,2049,54.8,10458.3
3,0,yr2015,2050,53.98,10704.3
3,0,yr2015,2051,50.48,9551.7
3,0,yr2015,2052,49.66,10348.5
3,0,yr2015,2053,50.9,11006.9
3,0,yr2015,2054,49.96,11636.6
3,0,yr2015,2055,51.92,11607.9
3,0,yr2015,2056,52.03,11992.0
3,0,yr2015,2057,57.7,10919.5
3,0,yr2015,2058,65.99,9864.5
3,0,yr2015,2059,57.55,9886.5
3,0,yr2015,2060,52.28,10186.6
3,0,yr2015,2061,50.5,9729.4
3,0,yr2015,2062,48.41,8435.6
3,0,yr2015,2063,49.59,5594.2
3,0,yr2015,2064,43.41,5816.4
3,0,yr2015,2065,39.5,5930.8
3,0,yr2015,2066,36.44,7006.6
3,0,yr2015,2067,34.07,7030.9
3,0,yr2015,2068,33.01,6969.0
3,0,yr2015,2069,32.31,6821.9
3,0,yr2015,2070,35.85,6953.1
3,0,yr2015,2071,38.39,7675.0
3,0,yr2015,2072,37.19,7256.4
3,0,yr2015,2073,36.64,6408.0
3,0,yr2015,2074,33.56,6531.8
3,0,yr2015,2075,34.6,6635.9
3,0,yr2015,2076,35.87,6901.1
3,0,yr2015,2077,29.13,6785.6
3,0,yr2015,2078,23.57,7511.7
3,0,yr2015,2079,23.7,8391.1
3,0,yr2015,2080,30.26,8368.1
3,0,yr2015,2081,40.0,8987.0
3,0,yr2015,2082,49.99,9290.1
3,0,yr2015,2083,44.94,9733.1
3,0,yr2015,2084,36.64,10032.8
3,0,yr2015,2085,40.0,9235.3
3,0,yr2015,2086,37.69,7932.8
3,0,yr2015,2087,28.06,7518.5
3,0,yr2015,2088,24.2,7452.3
3,0,yr2015,2089,21.94,7312.1
3,0,yr2015,2090,16.64,8571.2
3,0,yr2015,2091,14.21,8206.2
3,0,yr2015,2092,13.08,8231.7
3,0,yr2015,2093,9.83,8246.7
3,0,yr2015,2094,10.69,8502.2
3,0,yr2015,2095,16.74,7861.8
3,0,yr2015,2096,17.7,7001.6
3,0,yr2015,2097,17.93,7139.7
3,0,yr2015,2098,22.09,7269.2
3,0,yr2015,2099,18.63,7195.6
3,0,yr2015,2100,14.27,7866.9
3,0,yr2015,2101,11.48,8960.0
3,0,yr2015,2102,10.55,10760.4
3,0,yr2015,2103,12.4,10967.9
3,0,yr2015,2104,18.59,10091.3
3,0,yr2015,2105,24.77,9487.5
3,0,yr2015,2106,33.05,10645.5
3,0,yr2015,2107,27.76,10778.4
3,0,yr2015,2108,28.85,10648.7
3,0,yr2015,2109,28.37,9320.2
3,0,yr2015,2110,19.15,10212.5
3,0,yr2015,2111,15.84,10268.3
3,0,yr2015,2112,11.86,9983.8
3,0,yr2015,2113,4.95,10088.2
3,0,yr2015,2114,3.18,10226.7
3,0,yr2015,2115,12.44,10845.3
3,0,yr2015,2116,30.51,11426.5
3,0,yr2015,2117,50.3,10829.8
3,0,yr2015,2118,52.96,11029.8
3,0,yr2015,2119,55.77,10749.8
3,0,yr2015,2120,54.03,10604.8
3,0,yr2015,2121,53.01,10697.0
3,0,yr2015,2122,49.95,10043.3
3,0,yr2015,2123,49.26,10676.2
3,0,yr2015,2124,46.5,11572.8
3,0,yr2015,2125,39.94,12566.4
3,0,yr2015,2126,36.07,12995.2
3,0,yr2015,2127,34.46,13042.3
3,0,yr2015,2128,42.32,11473.9
3,0,yr2015,2129,50.48,12048.1
3,0,yr2015,2130,57.27,11068.0
3,0,yr2015,2131,49.33,11872.0
3,0,yr2015,2132,47.04,11961.0
3,0,yr2015,2133,43.0,11276.8
3,0,yr2015,2134,38.74,10442.0
3,0,yr2015,2135,26.27,10906.1
3,0,yr2015,2136,21.46,11563.9
3,0,yr2015,2137,10.22,11979.5
3,0,yr2015,2138,8.88,12868.8
3,0,yr2015,2139,21.72,11899.7
3,0,yr2015,2140,40.34,11792.8
3,0,yr2015,2141,45.35,11788.2
3,0,yr2015,2142,54.71,14597.4
3,0,yr2015,2143,55.18,14598.3
3,0,yr2015,2144,53.98,14538.2
3,0,yr2015,2145,52.0,14536.2
3,0,yr2015,2146,46.03,14193.3
3,0,yr2015,2147,44.97,14641.3
3,0,yr2015,2148,45.0,14970.4
3,0,yr2015,2149,41.5,15837.3
3,0,yr2015,2150,38.38,16117.7
3,0,yr2015,2151,41.5,16202.7
3,0,yr2015,2152,43.8,14983.5
3,0,yr2015,2153,49.69,14989.1
3,0,yr2015,2154,53.62,11576.5
3,0,yr2015,2155,48.91,11431.3
3,0,yr2015,2156,47.02,10248.1
3,0,yr2015,2157,41.5,9358.8
3,0,yr2015,2158,37.0,10734.8
3,0,yr2015,2159,29.7,9953.6
3,0,yr2015,2160,25.01,9839.8
3,0,yr2015,2161,21.9,10733.3
3,0,yr2015,2162,14.9,13025.4
3,0,yr2015,2163,30.75,11302.7
3,0,yr2015,2164,49.61,11164.6
3,0,yr2015,2165,57.79,11311.8
3,0,yr2015,2166,62.41,11254.0
3,0,yr2015,2167,60.5,10988.9
3,0,yr2015,2168,57.22,11040.1
3,0,yr2015,2169,51.79,11496.9
3,0,yr2015,2170,47.1,11033.5
3,0,yr2015,2171,44.94,10974.2
3,0,yr2015,2172,46.22,11768.0
3,0,yr2015,2173,41.87,12504.8
3,0,yr2015,2174,38.63,13258.7
3,0,yr2015,2175,37.69,13364.5
3,0,yr2015,2176,41.0,12066.1
3,0,yr2015,2177,49.28,11248.4
3,0,yr2015,2178,49.54,11587.3
3,0,yr2015,2179,42.21,11726.8
3,0,yr2015,2180,48.51,11291.8
3,0,yr2015,2181,49.72,10671.3
3,0,yr2015,2182,48.38,10783.1
3,0,yr2015,2183,41.87,10801.1
3,0,yr2015,2184,37.64,11120.3
3,0,yr2015,2185,32.07,12676.3
3,0,yr2015,2186,27.49,12938.5
3,0,yr2015,2187,37.33,13107.6
3,0,yr2015,2188,51.12,13544.2
3,0,yr2015,2189,58.2,13517.7
3,0,yr2015,2190,63.99,13816.7
3,0,yr2015,2191,60.99,13803.6
3,0,yr2015,2192,57.35,14139.5
3,0,yr2015,2193,53.55,14076.4
3,0,yr2015,2194,49.01,13526.9
3,0,yr2015,2195,48.5,13665.8
3,0,yr2015,2196,49.64,14047.4
3,0,yr2015,2197,50.0,14128.5
3,0,yr2015,2198,50.04,14605.6
3,0,yr2015,2199,50.68,14539.7
3,0,yr2015,2200,52.25,13669.2
3,0,yr2015,2201,60.99,13257.2
3,0,yr2015,2202,63.92,11798.4
3,0,yr2015,2203,55.69,11626.4
3,0,yr2015,2204,54.22,11347.3
3,0,yr2015,2205,51.02,11445.4
3,0,yr2015,2206,43.69,8822.9
3,0,yr2015,2207,41.73,8763.7
3,0,yr2015,2208,36.82,8798.0
3,0,yr2015,2209,31.51,8896.6
3,0,yr2015,2210,32.87,8882.0
3,0,yr2015,2211,38.31,9055.2
3,0,yr2015,2212,52.25,9659.0
3,0,yr2015,2213,56.55,9779.3
3,0,yr2015,2214,60.99,11707.2
3,0,yr2015,2215,60.99,11351.3
3,0,yr2015,2216,54.47,11834.8
3,0,yr2015,2217,51.0,11440.3
3,0,yr2015,2218,45.51,11513.5
3,0,yr2015,2219,43.63,11137.7
3,0,yr2015,2220,43.01,11096.9
3,0,yr2015,2221,38.23,11319.4
3,0,yr2015,2222,38.95,11494.5
3,0,yr2015,2223,42.53,12166.9
3,0,yr2015,2224,47.46,11999.0
3,0,yr2015,2225,53.76,11954.1
3,0,yr2015,2226,56.64,11082.3
3,0,yr2015,2227,53.64,10417.6
3,0,yr2015,2228,54.53,9957.5
3,0,yr2015,2229,52.82,9322.3
3,0,yr2015,2230,44.5,8662.0
3,0,yr2015,2231,31.91,8680.9
3,0,yr2015,2232,30.46,8326.1
3,0,yr2015,2233,25.38,8347.7
3,0,yr2015,2234,25.1,8869.6
3,0,yr2015,2235,25.29,8204.9
3,0,yr2015,2236,26.87,8025.4
3,0,yr2015,2237,29.16,8533.9
3,0,yr2015,2238,31.79,9343.4
3,0,yr2015,2239,36.89,9385.0
3,0,yr2015,2240,35.93,9548.7
3,0,yr2015,2241,35.0,9750.1
3,0,yr2015,2242,34.76,9601.5
3,0,yr2015,2243,31.34,9407.0
3,0,yr2015,2244,28.99,9147.8
3,0,yr2015,2245,24.81,8946.5
3,0,yr2015,2246,24.45,8873.9
3,0,yr2015,2247,26.01,8714.5
3,0,yr2015,2248,31.29,9029.0
3,0,yr2015,2249,31.09,9305.4
3,0,yr2015,2250,33.18,8835.2
3,0,yr2015,2251,33.21,9033.6
3,0,yr2015,2252,33.15,8586.9
3,0,yr2015,2253,32.44,9116.9
3,0,yr2015,2254,30.0,8435.4
3,0,yr2015,2255,27.09,8198.7
3,0,yr2015,2256,26.14,8215.1
3,0,yr2015,2257,25.08,7863.2
3,0,yr2015,2258,24.6,8097.6
3,0,yr2015,2259,24.72,7885.9
3,0,yr2015,2260,24.18,7622.8
3,0,yr2015,2261,24.72,7808.7
3,0,yr2015,2262,26.88,8262.2
3,0,yr2015,2263,29.94,8716.7
3,0,yr2015,2264,28.84,9102.6
3,0,yr2015,2265,28.0,8965.2
3,0,yr2015,2266,27.64,9107.0
3,0,yr2015,2267,24.01,8900.4
3,0,yr2015,2268,16.5,8543.9
3,0,yr2015,2269,12.0,9206.9
3,0,yr2015,2270,12.2,11035.4
3,0,yr2015,2271,18.45,10402.2
3,0,yr2015,2272,26.22,10328.7
3,0,yr2015,2273,30.57,10108.1
3,0,yr2015,2274,39.0,9901.8
3,0,yr2015,2275,40.87,9837.6
3,0,yr2015,2276,45.0,9373.3
3,0,yr2015,2277,42.0,9197.1
3,0,yr2015,2278,43.25,9359.0
3,0,yr2015,2279,37.94,9249.3
3,0,yr2015,2280,31.04,9159.9
3,0,yr2015,2281,31.28,8928.7
3,0,yr2015,2282,28.34,8833.0
3,0,yr2015,2283,30.0,8862.0
3,0,yr2015,2284,33.78,9002.1
3,0,yr2015,2285,35.3,9205.9
3,0,yr2015,2286,41.09,10366.0
3,0,yr2015,2287,43.5,10433.9
3,0,yr2015,2288,41.79,10503.4
3,0,yr2015,2289,40.12,10511.3
3,0,yr2015,2290,31.22,10887.1
3,0,yr2015,2291,25.64,10353.2
3,0,yr2015,2292,18.06,10505.8
3,0,yr2015,2293,15.35,10902.8
3,0,yr2015,2294,16.68,11583.3
3,0,yr2015,2295,22.82,12942.7
3,0,yr2015,2296,29.28,10924.1
3,0,yr2015,2297,40.32,10904.2
3,0,yr2015,2298,43.38,10274.0
3,0,yr2015,2299,45.75,10347.6
3,0,yr2015,2300,46.76,10184.7
3,0,yr2015,2301,46.21,9882.4
3,0,yr2015,2302,41.1,10021.2
3,0,yr2015,2303,38.4,9589.9
3,0,yr2015,2304,34.97,9500.0
3,0,yr2015,2305,28.01,9508.1
3,0,yr2015,2306,29.28,9922.6
3,0,yr2015,2307,36.42,10880.8
3,0,yr2015,2308,54.19,11640.0
3,0,yr2015,2309,63.52,12069.3
3,0,yr2015,2310,82.3,13319.1
3,0,yr2015,2311,82.3,13337.2
3,0,yr2015,2312,64.94,13524.1
3,0,yr2015,2313,60.0,13099.0
3,0,yr2015,2314,51.15,13831.2
3,0,yr2015,2315,50.06,14385.6
3,0,yr2015,2316,49.18,14571.1
3,0,yr2015,2317,43.4,15465.3
3,0,yr2015,2318,40.75,16348.3
3,0,yr2015,2319,42.69,16192.1
3,0,yr2015,2320,50.5,14778.3
3,0,yr2015,2321,56.0,14982.8
3,0,yr2015,2322,62.12,12002.0
3,0,yr2015,2323,59.49,11105.8
3,0,yr2015,2324,60.64,10681.8
3,0,yr2015,2325,52.88,10753.0
3,0,yr2015,2326,50.0,11416.4
3,0,yr2015,2327,46.95,11545.3
3,0,yr2015,2328,44.2,11261.8
3,0,yr2015,2329,37.98,11519.1
3,0,yr2015,2330,38.34,11763.9
3,0,yr2015,2331,45.47,11661.4
3,0,yr2015,2332,54.42,12490.5
3,0,yr2015,2333,67.06,13104.0
3,0,yr2015,2334,86.87,15374.0
3,0,yr2015,2335,96.89,15008.4
3,0,yr2015,2336,66.75,15120.5
3,0,yr2015,2337,59.8,15110.2
3,0,yr2015,2338,50.64,15204.0
3,0,yr2015,2339,50.0,15061.2
3,0,yr2015,2340,48.5,15157.1
3,0,yr2015,2341,45.86,16328.7
3,0,yr2015,2342,42.95,16782.9
3,0,yr2015,2343,42.94,17777.7
3,0,yr2015,2344,46.01,16343.3
3,0,yr2015,2345,52.92,16106.8
3,0,yr2015,2346,58.24,13956.7
3,0,yr2015,2347,58.99,13270.9
3,0,yr2015,2348,57.42,11639.8
3,0,yr2015,2349,52.11,11667.1
3,0,yr2015,2350,50.0,9888.2
3,0,yr2015,2351,42.9,9671.3
3,0,yr2015,2352,40.63,9941.9
3,0,yr2015,2353,36.98,10531.2
3,0,yr2015,2354,37.0,10919.6
3,0,yr2015,2355,41.75,10357.1
3,0,yr2015,2356,53.09,10564.2
3,0,yr2015,2357,66.8,11040.4
3,0,yr2015,2358,74.99,13797.6
3,0,yr2015,2359,81.29,13356.5
3,0,yr2015,2360,60.07,13683.6
3,0,yr2015,2361,57.69,13420.1
3,0,yr2015,2362,50.75,13471.9
3,0,yr2015,2363,49.43,13746.8
3,0,yr2015,2364,49.18,13758.0
3,0,yr2015,2365,47.01,14594.3
3,0,yr2015,2366,48.47,15107.1
3,0,yr2015,2367,48.12,15133.6
3,0,yr2015,2368,52.11,15552.6
3,0,yr2015,2369,56.18,14957.4
3,0,yr2015,2370,59.98,12273.0
3,0,yr2015,2371,57.85,12825.3
3,0,yr2015,2372,52.11,13136.3
3,0,yr2015,2373,50.82,11848.8
3,0,yr2015,2374,47.7,9251.1
3,0,yr2015,2375,42.34,9513.5
3,0,yr2015,2376,40.38,9251.3
3,0,yr2015,2377,36.25,10148.7
3,0,yr2015,2378,32.92,10137.0
3,0,yr2015,2379,41.79,9602.5
3,0,yr2015,2380,51.6,9625.0
3,0,yr2015,2381,57.3,9154.5
3,0,yr2015,2382,61.6,9816.5
3,0,yr2015,2383,60.99,9411.9
3,0,yr2015,2384,50.23,10079.2
3,0,yr2015,2385,48.75,10402.7
3,0,yr2015,2386,43.15,9875.9
3,0,yr2015,2387,40.04,10340.8
3,0,yr2015,2388,38.01,11796.1
3,0,yr2015,2389,40.42,12312.5
3,0,yr2015,2390,42.31,12899.5
3,0,yr2015,2391,40.49,12988.2
3,0,yr2015,2392,42.96,13143.9
3,0,yr2015,2393,47.08,12896.7
3,0,yr2015,2394,48.56,11297.0
3,0,yr2015,2395,52.0,10145.6
3,0,yr2015,2396,56.03,8536.5
3,0,yr2015,2397,52.0,7790.8
3,0,yr2015,2398,51.07,9471.5
3,0,yr2015,2399,42.6,10561.1
3,0,yr2015,2400,37.79,10369.8
3,0,yr2015,2401,33.7,10662.3
